IND	LAT	LON	TIME	ANCE1	ANCE2	ANCE3	ANCE4	ANCE5	ANCE6	ANCE7	ANCE8	ANCE9
R111	41.9260773370788	12.4032678010501	1850	1e-05	0.155416	1e-05	0.071701	0.001024	0.608836	1e-05	0.162983	1e-05
R113	41.8379627725855	12.4815324268863	1850	0.00286	0.123955	1e-05	0.058865	3.9e-05	0.60686	1e-05	0.207391	1e-05
R114	41.9484001364838	12.4118546932563	1850	0.007168	0.133209	0.008041	0.032169	1e-05	0.567913	1e-05	0.25147	1e-05
R115	41.9211317066383	12.4331155176368	1850	0.001811	0.109364	0.007318	0.023103	0.000325	0.596148	0.00268	0.257704	0.001547
R116	41.9266835970618	12.5176227511466	1850	1e-05	0.240292	0.006045	0.128823	1e-05	0.573771	1e-05	0.051029	1e-05
R131	41.847104404103	12.4179138948768	1850	0.001277	0.126427	0.001698	0.063017	1e-05	0.592583	0.005453	0.209525	1e-05
R80	42.0032602718845	12.5184835799132	1873.5	1e-05	0.067209	0.067618	0.0451	0.000686	0.602926	1e-05	0.215244	0.001197
R75	41.9964745184686	12.4794200975075	1850	1e-05	0.082023	0.012825	0.011566	0.002525	0.588306	1e-05	0.302726	1e-05
R76	41.9476562072337	12.4653302070778	1850	0.005367	0.096128	0.00982	0.000841	1e-05	0.548804	1e-05	0.33901	1e-05
R78	41.830669235466	12.5148220736161	1850	1e-05	0.099906	0.001465	1e-05	1e-05	0.617233	1e-05	0.281346	1e-05
R81	41.8767071450409	12.4398189780395	1850	1e-05	0.106762	0.001921	0.023783	1e-05	0.580152	1e-05	0.287342	1e-05
R436	41.75299211815	12.8560724427644	1850	1e-05	0.127399	1e-05	0.052215	0.005632	0.563616	1e-05	0.248118	0.00299
R42	41.8449932164513	12.2644662385713	1879	0.002548	0.049697	0.025115	1e-05	1e-05	0.53537	1e-05	0.387231	1e-05
R39	41.7588708973024	12.2767548649944	1851	0.005946	0.100123	0.00999	0.030487	0.001623	0.561469	1e-05	0.290343	1e-05
R37	41.817793121608	12.3066742681805	1749.5	1e-05	0.192291	0.00343	0.165599	0.006413	0.614705	0.003577	0.013965	1e-05
R38	41.7491508307867	12.2219427473284	1749.5	0.005271	0.070613	0.00429	1e-05	1e-05	0.563379	1e-05	0.356408	1e-05
R40	41.7101593989413	12.2146389346942	1749.5	1e-05	0.103694	0.003794	0.026248	1e-05	0.583	1e-05	0.283224	1e-05
R41	41.8264835715294	12.3423551272973	1749.5	0.011904	0.073542	0.018665	0.01655	0.004802	0.566598	0.004262	0.302347	0.001331
R43	41.7140915994067	12.1743769304268	1749.5	1e-05	0.100508	0.001967	1.2e-05	0.006299	0.614728	1e-05	0.276456	1e-05
R44	41.8384968383703	12.2064232999366	1749.5	1e-05	0.099576	1e-05	0.013783	1e-05	0.623161	1e-05	0.263429	1e-05
R45	41.6797495085746	12.2890616876911	1749.5	1e-05	0.07729	0.03794	0.037481	0.012362	0.595889	1e-05	0.239008	1e-05
R50	41.8425662927423	12.5239267118741	1760.5	1e-05	0.116554	0.004766	0.037579	0.000674	0.558946	1e-05	0.281451	1e-05
R49	41.8020590703096	12.5326184113976	1750	1e-05	0.13141	0.012016	0.05503	0.004338	0.583701	1e-05	0.213475	1e-05
R51	41.741932515949	12.4903433519416	1750	0.003884	0.122651	0.004083	0.036103	0.007509	0.6032	1e-05	0.22255	1e-05
R47	41.7503154478595	12.4679629201069	1667.5	1e-05	0.138513	0.017009	0.052109	2e-05	0.563481	1e-05	0.221675	0.007172
R835	43.3111183851864	13.64297725996	1813.5	0.006787	0.140234	0.012596	0.061158	1e-05	0.561521	1e-05	0.217674	1e-05
R836	43.2850282814726	13.6187410603277	1813.5	1.2e-05	0.162238	1e-05	0.029113	0.005149	0.609188	1e-05	0.194268	1e-05
R66	41.8773003267311	12.3925213368423	1750	1e-05	0.110211	1e-05	0.000325	1e-05	0.626239	1e-05	0.263176	1e-05
R67	41.919592946507	12.4283760233596	1750	0.000374	0.109094	0.024938	0.003045	0.000569	0.444781	1e-05	0.417178	1e-05
R68	41.7539898761734	12.4705520862527	1750	1e-05	0.088448	0.007436	1e-05	1e-05	0.470056	1e-05	0.434009	1e-05
R69	41.8245381646045	12.39382371407	1750	0.004127	0.13757	1e-05	0.01941	1e-05	0.589425	1e-05	0.246401	0.003037
R70	41.875121345669	12.3985843287595	1750	0.004148	0.070406	0.020394	0.009803	0.00161	0.573527	1e-05	0.320092	1e-05
R71	41.8104485598113	12.5031778025255	1750	1e-05	0.079905	1e-05	1.3e-05	1e-05	0.602006	1e-05	0.318026	1e-05
R72	41.8821048740949	12.4713589127921	1750	1e-05	0.080706	1e-05	0.02257	0.001404	0.58401	0.004246	0.307035	1e-05
R73	41.8927517493907	12.508248211937	1750	1e-05	0.085644	0.026625	0.027912	1e-05	0.563767	1e-05	0.296011	1e-05
R1543	42.2465394250583	12.2738242270611	1749.5	1e-05	0.110804	0.013988	0.030621	1e-05	0.555949	0.008371	0.280236	1e-05
R1544	42.2879030579235	12.3386611547973	1749.5	0.001415	0.12648	0.004827	0.041125	0.005365	0.57461	1e-05	0.244421	0.001747
R1545	42.1831818597391	12.3547331039514	1749.5	1e-05	0.114472	0.00306	0.008373	0.000799	0.59384	0.003495	0.275942	1e-05
R1551	42.1303409007192	12.6657431917824	1817	0.001161	0.104543	0.000719	3e-05	1e-05	0.490096	1e-05	0.403422	1e-05
R1547	42.154946321696	12.6548012176622	1813.5	0.004436	0.047344	0.023545	0.01237	1e-05	0.556237	1e-05	0.356039	1e-05
R1548	42.0134700485319	12.5474205812067	1813.5	1e-05	0.158995	0.002818	0.023292	1.3e-05	0.54553	1e-05	0.262947	0.006384
R1549	42.1399291821569	12.6103138566576	1813.5	1e-05	0.171417	0.011632	0.075689	0.000555	0.532844	0.001365	0.206478	1e-05
R1550	41.9940224711597	12.6625797568448	1813.5	0.003903	0.065384	0.030011	0.003894	0.000263	0.530117	0.006715	0.359325	0.000388
R123	41.6860854660813	13.2350658272859	1761.5	1e-05	0.110245	1e-05	0.016483	0.008753	0.592113	1e-05	0.272366	1e-05
R125	41.6674287460931	13.0951941200998	1750	1e-05	0.136912	0.002226	0.053257	1e-05	0.585092	1e-05	0.222469	1.3e-05
R128	41.7505103444867	13.171943905903	1750	0.001649	0.114116	1e-05	0.00915	0.00396	0.566856	1e-05	0.304238	1e-05
R126	41.7211006673705	13.2248215451837	1663	0.001054	0.081461	0.013071	0.008837	0.000399	0.583283	0.001273	0.310612	1e-05
R132	41.8387445475534	12.4033563476522	1719	0.007351	0.036848	0.113953	0.037908	0.000836	0.579572	0.009727	0.211154	0.002651
R130	41.910532729011	12.5847892600577	1550	0.000757	0.080224	0.011363	0.034764	1e-05	0.558451	1e-05	0.314411	1e-05
R133	41.7980077779014	12.5758694430348	1550	1e-05	0.117433	0.00521	0.020843	0.008695	0.586987	0.003548	0.256996	0.000278
R134	41.9065240722708	12.4762088632211	1550	0.00087	0.100638	0.010313	0.033322	0.007555	0.569582	1e-05	0.277701	1e-05
R136	41.8312469250616	12.4728028728627	1550	0.002987	0.140385	0.010249	0.042457	0.001215	0.566501	1e-05	0.236187	1e-05
R137	41.8895829174761	12.4355864424724	1550	1e-05	0.114374	0.001852	0.041363	1e-05	0.57428	1e-05	0.268091	1e-05
R31	41.8413814197667	12.5402827707399	1574.5	1e-05	0.301117	1e-05	0.146391	1e-05	0.522582	0.000863	0.029007	1e-05
R30	41.9047448199149	12.3842117202282	1450	1e-05	0.120686	0.020184	0.028226	0.005375	0.588518	1e-05	0.236982	1e-05
R32	41.9067889405787	12.4661856205016	1450	0.002347	0.111936	0.017044	0.060709	0.002187	0.569679	1e-05	0.235276	0.000812
R33	41.9745672993269	12.4556133790687	1450	1e-05	0.187248	1e-05	0.097554	0.004552	0.59639	0.003985	0.110242	1e-05
R34	42.003490446452	12.5160336497519	1450	5e-04	0.099156	0.012875	0.033748	0.002071	0.58785	1e-05	0.263779	1e-05
R35	41.9662754692696	12.4130910192244	1450	0.002111	0.114958	0.014561	0.048467	0.005802	0.593965	1e-05	0.220116	1e-05
R36	41.9177576505672	12.5610025120527	1450	1e-05	0.164859	0.009071	0.067727	0.000438	0.568694	1e-05	0.189181	1e-05
R105	41.9010289282631	12.395967542259	1450	0.001075	0.205307	0.002502	0.117344	0.004824	0.555403	1e-05	0.113525	1e-05
R106	41.8410107116774	12.3932034316659	1450	1e-05	0.276204	0.004165	0.140585	0.002273	0.495482	1e-05	0.081262	1e-05
R107	41.8496208360046	12.4081108912081	1450	0.005894	0.149283	0.002465	0.056226	0.00161	0.582903	1e-05	0.2016	1e-05
R108	41.8579891044274	12.5336522422452	1450	0.006217	0.229251	0.006429	0.113958	1e-05	0.566008	1e-05	0.072914	0.005203
R109	41.9251970785763	12.5004623250756	1450	0.001076	0.202831	0.007839	0.107614	1e-05	0.592812	0.002174	0.085635	1e-05
R110	41.8919213556778	12.4514058992453	1450	1e-05	0.183146	0.004037	0.109222	0.00044	0.611248	1e-05	0.082055	0.009833
R104	41.8046252171136	12.5653902595118	1450	1e-05	0.039147	0.014552	0.131586	1e-05	0.756526	0.002601	0.050135	0.005434
R117	41.7894147111475	12.3299588194676	1450	0.002517	0.120756	0.010529	0.050185	0.00865	0.587227	1e-05	0.220115	1e-05
R118	41.8497978583816	12.2294852886908	1450	0.00097	0.131995	0.013542	0.074975	0.002928	0.567216	1e-05	0.208353	1e-05
R120	41.6958998518437	12.1995869993791	1450	1e-05	0.154292	0.00968	0.076	1e-05	0.586398	1e-05	0.173591	1e-05
R121	41.6920337232668	12.2569605277013	1450	0.0028	0.168063	0.010391	0.055378	0.002824	0.583256	1e-05	0.174423	0.002856
R122	41.7539379222225	12.2532926075254	1450	1e-05	0.131155	0.015035	0.04625	1e-05	0.591851	0.002899	0.210266	0.002525
R60	41.7628722639848	13.0209267324861	1045	0.001344	0.164309	0.013691	0.057278	1e-05	0.562215	1e-05	0.201132	1e-05
R59	41.7367672347091	13.1175444684085	1045	0.00186	0.124949	0.007122	0.064	1e-05	0.573239	0.001044	0.226264	0.001514
R63	41.7122832738888	13.179586646948	960	1e-05	0.190426	0.023438	0.135472	0.005125	0.573923	0.000385	0.071211	1e-05
R58	41.6304451448005	13.0261821507104	850	0.002811	0.123305	0.010378	0.062635	0.001446	0.583055	1e-05	0.21635	1e-05
R57	41.7348038408067	12.9919569615833	840	1e-05	0.138919	0.012417	0.058694	0.006522	0.560624	0.001065	0.221738	1e-05
R65	41.6499231089465	13.0749195927382	840	1e-05	0.133409	0.005389	0.033402	0.008357	0.599735	1e-05	0.214222	0.005466
R64	41.7601687479392	13.1848112193029	840	0.0056	0.141771	0.009822	0.034904	0.004716	0.578821	0.002229	0.222128	1e-05
R62	41.6654813816864	13.1158706850465	735	1e-05	0.266022	1e-05	0.138093	0.006728	0.517264	1e-05	0.071853	1e-05
R52	41.6936049286369	13.0395583433192	595	0.006969	0.138576	0.012523	0.05376	0.005775	0.587243	1e-05	0.192783	0.002361
R53	41.7690747097228	13.0991118945275	595	0.017037	0.122398	0.005888	0.047776	0.011671	0.591496	1e-05	0.203714	1e-05
R55	41.6121932294779	13.1396681941673	595	1e-05	0.208836	0.001224	0.088821	1e-05	0.579996	0.001273	0.119819	1e-05
R56	41.6012049739342	13.18318019934	595	1e-05	0.138041	0.014375	0.047413	1.9e-05	0.571953	1e-05	0.22817	1e-05
R61	41.7190975220967	13.0668646447454	595	1e-05	0.206813	1e-05	0.115002	0.004798	0.567237	0.004433	0.094985	0.006712
R54	41.6825136384554	13.1232103717607	595	0.010017	0.131528	0.005065	0.046797	0.00183	0.576627	0.003147	0.224979	1e-05
R1283	41.9030934567563	12.5685908085015	1091	0.002281	0.155136	0.008712	0.068974	0.000249	0.58552	1e-05	0.179109	1e-05
R1285	41.8378127602395	12.5206413131952	945.5	0.005303	0.146615	0.007279	0.08498	1e-05	0.604152	1e-05	0.15164	1e-05
R1290	41.9241625349969	12.5419067683443	602.5	1e-05	0.153569	0.008459	0.052875	1e-05	0.596066	0.00368	0.182264	0.003068
R1287	41.966814874066	12.5325227382872	521	1e-05	0.151366	0.004241	0.071636	0.001295	0.612233	1e-05	0.159198	1e-05
R1288	41.8230844522361	12.4418827283941	521	1e-05	0.272707	0.002102	0.129522	1e-05	0.535039	0.00893	0.05167	1e-05
R1289	41.9467180786189	12.3933833198436	521	0.008655	0.200617	0.008947	0.128791	0.001071	0.606832	1e-05	0.045066	1e-05
R1286	41.8413011108991	12.4680842213146	521	1e-05	0.309368	1e-05	0.129879	0.002915	0.503836	0.003771	0.050202	1e-05
R1219	41.8919677209109	12.4869957019389	510	1e-05	0.266976	0.004575	0.126535	1e-05	0.52146	0.003158	0.075849	0.001427
R1220	41.81045497288	12.5338819361571	465	0.004583	0.253053	0.006867	0.121354	0.001759	0.525784	1e-05	0.086581	1e-05
R1221	41.9369347486645	12.4197863076162	465	0.0023	0.217931	0.00353	0.127583	0.012838	0.531935	0.000149	0.103427	0.000307
R1224	41.9328972929157	12.3824629243743	465	0.002671	0.25133	0.002007	0.130644	1e-05	0.542865	1e-05	0.070453	1e-05
VK534	41.5181300048064	15.4808692733478	800	0.006271	0.128753	0.012667	0.054837	1e-05	0.566276	0.001367	0.227618	0.002202
VK535	41.4234540018067	15.6293153867312	713	0.002822	0.12116	0.017462	0.081898	0.004344	0.548627	1e-05	0.223667	1e-05
VK536	41.2456259678677	15.359255509628	700	1e-05	0.154005	0.005894	0.065407	0.00549	0.588725	1e-05	0.173284	0.007176
VK537	41.398599277027	15.2334640928451	700	0.000723	0.1235	0.018128	0.066045	1e-05	0.579108	0.00491	0.20606	0.001516
VK538	41.2501564631797	15.305550913224	700	1e-05	0.229319	0.002849	0.098367	1e-05	0.549485	1e-05	0.118204	0.001745
R970	42.0382653616276	12.8093633556738	300	1e-05	0.174166	0.004904	0.073604	1e-05	0.562424	1e-05	0.179993	0.004879
R973	41.9900166434608	12.7688385679852	300	0.000856	0.149345	0.011065	0.043363	1e-05	0.586918	1e-05	0.208423	1e-05
R969	41.9858102889173	12.7615887949709	300	0.000158	0.150615	0.012282	0.059768	0.004409	0.573817	1e-05	0.198455	0.000485
NEO694	38.7823789947387	-0.366297800550237	9217	1e-05	1e-05	0.008782	0.85398	0.021502	0.000241	0.035624	0.069309	0.010541
Chan	42.7896068642102	-7.09991124297492	9131	1e-05	1e-05	0.002517	0.851304	0.029834	0.004435	0.050039	0.061349	0.000502
Brana	42.9954593671858	-5.3413562268205	7815	1e-05	0.024637	1e-05	0.868369	0.016724	0.028837	0.020925	0.029993	0.010495
NEO646	43.3104125169106	-4.76694294730201	8273	1e-05	1e-05	1e-05	0.946281	0.005528	0.010903	0.02049	0.016759	1e-05
NEO938	43.3462737193331	-4.61106959692203	7878	1e-05	0.046958	1e-05	0.915963	0.009973	0.015165	0.005452	0.002295	0.004173
NEO648	43.450171068823	-4.66760609447025	7539	0.003308	0.048567	1e-05	0.901991	0.01014	0.020787	0.001403	0.012706	0.001089
Canes1	43.4183022891544	-4.63722102840431	7115	0.000129	0.051281	1e-05	0.899636	0.003645	0.018039	0.001454	0.025795	1e-05
CB13	41.319561138032	1.87338605617173	7348	0.002017	1e-05	1e-05	0.121149	0.002398	0.867612	1e-05	1e-05	0.006785
mur	42.2610773983412	-3.53986686927266	7136	0.005831	1e-05	0.007183	0.137091	0.009171	0.823694	1e-05	0.005257	0.011753
LD1174	37.3439976341929	-4.41401464397088	6415	0.003265	1e-05	0.002219	0.240436	0.011727	0.723368	1e-05	0.008869	0.010096
COV20126	37.4195002698712	-4.40350158333778	5588	0.000261	0.089457	0.002565	0.21059	0.004122	0.688556	0.004429	1e-05	1e-05
san216	42.598321810374	-2.80028263593093	5665.5	0.002718	0.009962	1e-05	0.242709	0.002482	0.727632	0.009136	1e-05	0.005341
c40331	37.4047400580533	-4.16149103776552	5649.5	0.003203	0.004854	1e-05	0.209647	0.007789	0.773233	1e-05	1e-05	0.001245
por002	42.3967481860425	-3.43012430279516	5090.5	2.5e-05	0.018321	0.001413	0.270102	0.008601	0.691682	1e-05	0.003582	0.006264
atp016	42.3375733545981	-3.51782760939561	5039.5	1e-05	1e-05	0.00154	0.189506	0.007759	0.78667	0.005253	0.006757	0.002495
por004	42.431659991527	-3.59251487225294	4955	0.000207	0.03375	1e-05	0.230314	0.004232	0.724265	1e-05	1e-05	0.007201
atp12-1420	42.2576134732459	-3.49937383279204	4895.5	1e-05	1e-05	0.003174	0.279111	0.009839	0.705038	1e-05	1e-05	0.002799
atp002	42.3504797028843	-3.59817177325487	4739.5	0.009796	0.002371	0.015561	0.246654	0.003293	0.707059	0.005576	0.003098	0.006591
NEO721	40.3475312636327	-3.41115479324944	4170	0.00851	0.003778	6.6e-05	0.228411	0.000431	0.749	0.002873	0.006922	1e-05
pir001	37.8864463694487	-4.7807844960317	3725	1e-05	0.119461	1e-05	0.201922	1e-05	0.659241	0.003626	0.004093	0.011626
atp9	42.3237852581311	-3.58372469263151	3634	0.004324	0.14384	0.000547	0.182314	0.002404	0.651705	1e-05	0.014846	1e-05
esp005	41.9489363323431	-1.07407851349562	3370	0.002553	0.15218	0.001991	0.197984	0.003552	0.62509	1e-05	0.015368	0.001271
NEO649	43.3515322613995	-4.66487358807586	4117	0.001866	0.297024	1e-05	0.154967	0.003051	0.502972	1e-05	0.04009	1e-05
NEO653	43.4727764809038	-4.73343421550468	3423	0.001096	0.204068	1e-05	0.167092	0.007844	0.609668	0.003309	0.006903	1e-05
NEO632	39.7341129980516	-8.32289440969937	7349	0.008242	1e-05	0.009185	0.420701	0.021716	0.491184	0.010247	0.029171	0.009544
NEO631	39.7204207703005	-8.41170734933577	7139	0.000911	1e-05	0.011534	0.49904	0.022283	0.388855	0.026718	0.040671	0.009977
LU339	41.7528580984008	-6.92725173357874	6797.5	1e-05	1e-05	0.001714	0.222636	0.006382	0.737169	0.007397	0.016164	0.008518
LD270	41.6989433813747	-6.84882593338378	6336	1e-05	1e-05	0.005071	0.224353	0.011957	0.747026	1e-05	0.000385	0.011179
LugarCanto41	39.4665230215341	-8.81109327830374	5950	0.005766	0.003966	1e-05	0.263141	0.005599	0.710652	0.008779	1.1e-05	0.002077
LugarCanto42	39.4283982028998	-8.89736464585178	5950	0.002041	1e-05	0.002472	0.219476	0.013702	0.761093	1e-05	1e-05	0.001186
LugarCanto44	39.3945287584141	-8.90618596186861	5950	0.011602	1e-05	1e-05	0.250727	0.008459	0.728805	1e-05	1e-05	0.000367
DolmenAnsiao96B	39.7835130899213	-8.7264220684208	5450	0.010722	1e-05	0.006983	0.237823	0.004435	0.73242	0.001868	0.004344	0.001394
CabecoArruda117B	39.1417578603514	-8.70097843263298	5050	0.009165	1e-05	0.002814	0.239119	9.6e-05	0.743103	1e-05	1e-05	0.005672
CabecoArruda122A	39.0504440010432	-8.75805199601687	5050	0.005626	1e-05	0.000281	0.233927	0.008061	0.744497	1e-05	0.003199	0.004389
CovaMoura364	38.7580775203649	-9.29381251207553	4900	0.004721	1e-05	0.006865	0.250905	0.010374	0.717982	1e-05	0.009123	1e-05
CovaMoura9B	38.6520232964307	-9.22222839452326	4900	0.012797	1e-05	0.003263	0.219806	0.007	0.755614	1e-05	0.001258	0.000244
NEO609	38.7244827302825	-9.18036695140414	4333	0.00427	0.018943	1e-05	0.230694	1e-05	0.729923	1e-05	1e-05	0.01613
MonteGato104	38.0789261432644	-7.95228771096096	3535	0.013579	0.10692	0.005848	0.201912	0.006185	0.661985	0.000595	0.000426	0.00255
ValeOuro10207	38.0102213865053	-8.13901945472695	3550	0.002928	0.117225	1e-05	0.204758	0.001544	0.671683	0.000219	1e-05	0.001623
TV32032extra	37.8672404220886	-7.62488943855278	3550	0.004722	0.107974	0.005113	0.200584	0.004999	0.65938	1e-05	0.017207	1e-05
TV3831	37.9259686307609	-7.60721549927257	3550	0.010722	0.11365	0.00713	0.189702	0.01157	0.655069	1e-05	0.012137	1e-05
Stuttgart	48.7594152115006	9.14530999368988	7140	0.007082	0.009706	0.007334	0.061635	0.00554	0.856508	1e-05	0.052175	1e-05
RISE446	49.9278418051451	10.2123277315125	4597	0.003248	0.446855	1e-05	0.135781	1e-05	0.324202	1e-05	0.089784	0.000101
RISE563	48.7738564095087	12.9846839556284	4492	1e-05	0.399621	1e-05	0.155399	0.003908	0.354273	1e-05	0.086759	1e-05
RISE559	48.3730471096188	10.898665653402	4284	0.009194	0.287345	1e-05	0.094119	1e-05	0.537612	1e-05	0.071691	1e-05
FN2	48.0437417397369	11.4288208925165	1650	1e-05	0.194051	0.007229	0.139192	1e-05	0.608155	1e-05	0.051333	1e-05
Alh1	48.5989783153031	12.1955539796967	1500	1e-05	0.321776	0.002473	0.159912	0.001991	0.476964	5.3e-05	0.036811	1e-05
Alh10	48.6841350868903	12.1837499553338	1489	0.001865	0.330681	1e-05	0.139998	1e-05	0.499512	1e-05	0.02563	0.002283
NW54	49.0312497033365	12.1202644315083	1490.5	0.007103	0.211136	1e-05	0.096212	0.007057	0.587362	1e-05	0.0911	1e-05
STR486	48.8773258648999	12.5736465097219	1455	1e-05	0.323273	0.004629	0.147766	1e-05	0.464636	0.000613	0.059053	1e-05
STR220c	48.8779207689408	12.6081399355829	1445	1e-05	0.320677	1e-05	0.148775	0.005123	0.479933	1e-05	0.045449	1.3e-05
STR300b	48.8816961461399	12.6676120266132	1430	1e-05	0.134722	4.2e-05	0.024624	1e-05	0.646957	0.003233	0.190392	1e-05
STR310	48.8905118357111	12.5575219634268	1430	1e-05	0.230419	0.005095	0.077214	0.002834	0.530138	1.3e-05	0.147	0.007276
Bichon	47.1894969996531	6.81337386540137	13665	1e-05	1e-05	1e-05	0.99992	1e-05	1e-05	1e-05	1e-05	1e-05
Loschbour	49.8495504004788	6.35625224127434	8050	1e-05	1.1e-05	1e-05	0.999919	1e-05	1e-05	1e-05	1e-05	1e-05
PER1150503	45.7183898711857	0.277564051346853	9067	1e-05	1e-05	1e-05	0.99992	1e-05	1e-05	1e-05	1e-05	1e-05
PER3023	45.7677964229416	0.279515192909166	9067	1e-05	1e-05	1e-05	0.99992	1e-05	1e-05	1e-05	1e-05	1e-05
Schw432	48.7733576387074	7.61490210546181	7100	0.003926	0.010135	1e-05	0.069509	0.003233	0.878816	1e-05	0.03435	1e-05
Sch72-15	48.6929004340805	7.68954395484179	7036.5	1e-05	0.006762	1e-05	0.072599	0.002475	0.866981	1e-05	0.050842	0.000311
Mor6	48.8821889346279	7.67659057343379	7036	0.001032	1e-05	1e-05	0.159716	0.007899	0.831304	1e-05	1e-05	1e-05
MDV248	49.4001009707619	4.05121573939919	7015.5	1e-05	0.008851	1e-05	0.07435	0.005581	0.87372	1e-05	0.037459	1e-05
ROS45	48.5878655230626	7.45554996741004	6642.5	0.005675	0.003231	1e-05	0.139932	0.001918	0.802525	1e-05	0.046689	1e-05
ROS102	48.4525414415169	7.43949943453073	6550	0.000556	0.005177	1e-05	0.220089	0.005263	0.747234	1e-05	0.021651	1e-05
ROS78	48.5924799219705	7.40809489742853	6550	1e-05	0.006352	1e-05	0.145005	0.004781	0.808929	1e-05	0.021904	0.012999
NEO812	43.371478623366	2.50858054960147	6545	1e-05	1e-05	0.006244	0.187936	0.001445	0.795183	1e-05	1e-05	0.009153
BUCH2	48.2269600317907	4.10605449740775	6250	1e-05	1e-05	1e-05	0.166942	0.005356	0.827367	1e-05	0.000285	1e-05
BERG157-7	43.2233622075338	2.36393423046917	6131.5	1e-05	1.3e-05	1e-05	0.186695	1e-05	0.80137	1e-05	1e-05	0.011872
BERG157-2	43.2727851614635	2.47798475403339	6050	1e-05	0.002435	1e-05	0.202764	1e-05	0.777527	1e-05	0.017224	1e-05
BERG02-2	43.3198132162262	2.5097868721839	5870	0.002327	0.012481	0.001255	0.191132	0.00081	0.782419	1e-05	0.009555	1e-05
WET370	48.0358250718936	7.21755302948877	5521	1e-05	0.00711	1e-05	0.189578	0.004149	0.789663	1e-05	0.005982	0.003487
CRE20D	43.1614416964259	3.12307201225311	6151	0.005312	1e-05	0.001799	0.1788	0.002614	0.805319	1e-05	1e-05	0.006127
BLP10	49.3511966197379	3.70496490230784	6052	0.00403	0.009303	1e-05	0.185218	1e-05	0.801399	1e-05	1e-05	1e-05
Es97-1	50.9316508412175	1.72397857386619	6004.5	1e-05	1e-05	1e-05	0.264932	1e-05	0.734998	1e-05	1e-05	1e-05
PSS4693	48.4747706994694	3.61741922064684	5438.5	1e-05	1e-05	0.006171	0.176503	1e-05	0.812501	1e-05	0.004774	1e-05
